# freq/cm-1  Intensity 
-1.79768e+02   2.70983e-05
-1.79268e+02   2.71249e-05
-1.78768e+02   2.71516e-05
-1.78268e+02   2.71783e-05
-1.77768e+02   2.72051e-05
-1.77268e+02   2.72319e-05
-1.76768e+02   2.72589e-05
-1.76268e+02   2.72858e-05
-1.75768e+02   2.73129e-05
-1.75268e+02   2.73400e-05
-1.74768e+02   2.73672e-05
-1.74268e+02   2.73944e-05
-1.73768e+02   2.74217e-05
-1.73268e+02   2.74491e-05
-1.72768e+02   2.74766e-05
-1.72268e+02   2.75041e-05
-1.71768e+02   2.75316e-05
-1.71268e+02   2.75593e-05
-1.70768e+02   2.75870e-05
-1.70268e+02   2.76148e-05
-1.69768e+02   2.76426e-05
-1.69268e+02   2.76705e-05
-1.68768e+02   2.76985e-05
-1.68268e+02   2.77265e-05
-1.67768e+02   2.77547e-05
-1.67268e+02   2.77829e-05
-1.66768e+02   2.78111e-05
-1.66268e+02   2.78394e-05
-1.65768e+02   2.78678e-05
-1.65268e+02   2.78963e-05
-1.64768e+02   2.79249e-05
-1.64268e+02   2.79535e-05
-1.63768e+02   2.79822e-05
-1.63268e+02   2.80109e-05
-1.62768e+02   2.80398e-05
-1.62268e+02   2.80687e-05
-1.61768e+02   2.80977e-05
-1.61268e+02   2.81267e-05
-1.60768e+02   2.81558e-05
-1.60268e+02   2.81851e-05
-1.59768e+02   2.82143e-05
-1.59268e+02   2.82437e-05
-1.58768e+02   2.82731e-05
-1.58268e+02   2.83026e-05
-1.57768e+02   2.83322e-05
-1.57268e+02   2.83619e-05
-1.56768e+02   2.83916e-05
-1.56268e+02   2.84215e-05
-1.55768e+02   2.84514e-05
-1.55268e+02   2.84814e-05
-1.54768e+02   2.85114e-05
-1.54268e+02   2.85416e-05
-1.53768e+02   2.85718e-05
-1.53268e+02   2.86021e-05
-1.52768e+02   2.86325e-05
-1.52268e+02   2.86630e-05
-1.51768e+02   2.86935e-05
-1.51268e+02   2.87241e-05
-1.50768e+02   2.87549e-05
-1.50268e+02   2.87857e-05
-1.49768e+02   2.88166e-05
-1.49268e+02   2.88475e-05
-1.48768e+02   2.88786e-05
-1.48268e+02   2.89097e-05
-1.47768e+02   2.89410e-05
-1.47268e+02   2.89723e-05
-1.46768e+02   2.90037e-05
-1.46268e+02   2.90352e-05
-1.45768e+02   2.90668e-05
-1.45268e+02   2.90984e-05
-1.44768e+02   2.91302e-05
-1.44268e+02   2.91621e-05
-1.43768e+02   2.91940e-05
-1.43268e+02   2.92260e-05
-1.42768e+02   2.92582e-05
-1.42268e+02   2.92904e-05
-1.41768e+02   2.93227e-05
-1.41268e+02   2.93551e-05
-1.40768e+02   2.93876e-05
-1.40268e+02   2.94202e-05
-1.39768e+02   2.94529e-05
