# freq/cm-1  Intensity 
-1.85106e+02   5.32821e-05
-1.84606e+02   5.33385e-05
-1.84106e+02   5.33950e-05
-1.83606e+02   5.34517e-05
-1.83106e+02   5.35085e-05
-1.82606e+02   5.35654e-05
-1.82106e+02   5.36225e-05
-1.81606e+02   5.36797e-05
-1.81106e+02   5.37371e-05
-1.80606e+02   5.37946e-05
-1.80106e+02   5.38522e-05
-1.79606e+02   5.39100e-05
-1.79106e+02   5.39679e-05
-1.78606e+02   5.40260e-05
-1.78106e+02   5.40842e-05
-1.77606e+02   5.41425e-05
-1.77106e+02   5.42010e-05
-1.76606e+02   5.42597e-05
-1.76106e+02   5.43185e-05
-1.75606e+02   5.43774e-05
-1.75106e+02   5.44365e-05
-1.74606e+02   5.44957e-05
-1.74106e+02   5.45551e-05
-1.73606e+02   5.46147e-05
-1.73106e+02   5.46744e-05
-1.72606e+02   5.47342e-05
-1.72106e+02   5.47942e-05
-1.71606e+02   5.48543e-05
-1.71106e+02   5.49146e-05
-1.70606e+02   5.49751e-05
-1.70106e+02   5.50357e-05
-1.69606e+02   5.50965e-05
-1.69106e+02   5.51574e-05
-1.68606e+02   5.52185e-05
-1.68106e+02   5.52797e-05
-1.67606e+02   5.53411e-05
-1.67106e+02   5.54027e-05
-1.66606e+02   5.54644e-05
-1.66106e+02   5.55263e-05
-1.65606e+02   5.55883e-05
-1.65106e+02   5.56505e-05
-1.64606e+02   5.57129e-05
-1.64106e+02   5.57754e-05
-1.63606e+02   5.58381e-05
-1.63106e+02   5.59010e-05
-1.62606e+02   5.59640e-05
-1.62106e+02   5.60272e-05
-1.61606e+02   5.60906e-05
-1.61106e+02   5.61542e-05
-1.60606e+02   5.62179e-05
-1.60106e+02   5.62818e-05
-1.59606e+02   5.63458e-05
-1.59106e+02   5.64100e-05
-1.58606e+02   5.64744e-05
-1.58106e+02   5.65390e-05
-1.57606e+02   5.66038e-05
-1.57106e+02   5.66687e-05
-1.56606e+02   5.67338e-05
-1.56106e+02   5.67991e-05
-1.55606e+02   5.68646e-05
-1.55106e+02   5.69302e-05
-1.54606e+02   5.69960e-05
-1.54106e+02   5.70621e-05
-1.53606e+02   5.71283e-05
-1.53106e+02   5.71946e-05
-1.52606e+02   5.72612e-05
-1.52106e+02   5.73280e-05
-1.51606e+02   5.73949e-05
-1.51106e+02   5.74620e-05
-1.50606e+02   5.75293e-05
-1.50106e+02   5.75968e-05
-1.49606e+02   5.76645e-05
-1.49106e+02   5.77324e-05
-1.48606e+02   5.78005e-05
-1.48106e+02   5.78688e-05
-1.47606e+02   5.79373e-05
-1.47106e+02   5.80059e-05
-1.46606e+02   5.80748e-05
-1.46106e+02   5.81439e-05
-1.45606e+02   5.82131e-05
-1.45106e+02   5.82826e-05
-1.44606e+02   5.83523e-05
-1.44106e+02   5.84222e-05
-1.43606e+02   5.84922e-05
-1.43106e+02   5.85625e-05
-1.42606e+02   5.86330e-05
-1.42106e+02   5.87037e-05
-1.41606e+02   5.87746e-05
-1.41106e+02   5.88457e-05
-1.40606e+02   5.89170e-05
-1.40106e+02   5.89886e-05
-1.39606e+02   5.90603e-05
-1.39106e+02   5.91323e-05
-1.38606e+02   5.92045e-05
-1.38106e+02   5.92769e-05
-1.37606e+02   5.93495e-05
-1.37106e+02   5.94223e-05
-1.36606e+02   5.94954e-05
-1.36106e+02   5.95687e-05
-1.35606e+02   5.96422e-05
-1.35106e+02   5.97159e-05
-1.34606e+02   5.97899e-05
-1.34106e+02   5.98641e-05
-1.33606e+02   5.99385e-05
-1.33106e+02   6.00131e-05
-1.32606e+02   6.00880e-05
-1.32106e+02   6.01631e-05
-1.31606e+02   6.02385e-05
-1.31106e+02   6.03140e-05
-1.30606e+02   6.03898e-05
-1.30106e+02   6.04659e-05
-1.29606e+02   6.05422e-05
-1.29106e+02   6.06187e-05
-1.28606e+02   6.06955e-05
-1.28106e+02   6.07725e-05
-1.27606e+02   6.08498e-05
-1.27106e+02   6.09273e-05
-1.26606e+02   6.10051e-05
-1.26106e+02   6.10831e-05
-1.25606e+02   6.11613e-05
-1.25106e+02   6.12399e-05
-1.24606e+02   6.13186e-05
-1.24106e+02   6.13977e-05
-1.23606e+02   6.14770e-05
-1.23106e+02   6.15565e-05
