# freq/cm-1  Intensity 
-1.71736e+02   2.28770e-05
-1.71236e+02   2.29126e-05
-1.70736e+02   2.29485e-05
-1.70236e+02   2.29844e-05
-1.69736e+02   2.30205e-05
-1.69236e+02   2.30568e-05
-1.68736e+02   2.30931e-05
-1.68236e+02   2.31297e-05
-1.67736e+02   2.31663e-05
-1.67236e+02   2.32032e-05
-1.66736e+02   2.32401e-05
-1.66236e+02   2.32772e-05
-1.65736e+02   2.33145e-05
-1.65236e+02   2.33519e-05
-1.64736e+02   2.33894e-05
-1.64236e+02   2.34271e-05
-1.63736e+02   2.34650e-05
-1.63236e+02   2.35030e-05
-1.62736e+02   2.35411e-05
-1.62236e+02   2.35795e-05
-1.61736e+02   2.36179e-05
-1.61236e+02   2.36566e-05
-1.60736e+02   2.36954e-05
-1.60236e+02   2.37343e-05
-1.59736e+02   2.37734e-05
-1.59236e+02   2.38127e-05
-1.58736e+02   2.38521e-05
-1.58236e+02   2.38917e-05
-1.57736e+02   2.39315e-05
-1.57236e+02   2.39714e-05
-1.56736e+02   2.40115e-05
-1.56236e+02   2.40517e-05
-1.55736e+02   2.40922e-05
-1.55236e+02   2.41328e-05
-1.54736e+02   2.41735e-05
-1.54236e+02   2.42145e-05
-1.53736e+02   2.42556e-05
-1.53236e+02   2.42969e-05
-1.52736e+02   2.43384e-05
-1.52236e+02   2.43800e-05
-1.51736e+02   2.44219e-05
-1.51236e+02   2.44639e-05
-1.50736e+02   2.45061e-05
-1.50236e+02   2.45484e-05
-1.49736e+02   2.45910e-05
-1.49236e+02   2.46338e-05
-1.48736e+02   2.46767e-05
-1.48236e+02   2.47198e-05
-1.47736e+02   2.47631e-05
-1.47236e+02   2.48067e-05
-1.46736e+02   2.48504e-05
-1.46236e+02   2.48943e-05
-1.45736e+02   2.49384e-05
-1.45236e+02   2.49826e-05
-1.44736e+02   2.50271e-05
-1.44236e+02   2.50718e-05
-1.43736e+02   2.51167e-05
-1.43236e+02   2.51618e-05
-1.42736e+02   2.52071e-05
-1.42236e+02   2.52526e-05
-1.41736e+02   2.52984e-05
-1.41236e+02   2.53443e-05
-1.40736e+02   2.53904e-05
-1.40236e+02   2.54368e-05
-1.39736e+02   2.54834e-05
-1.39236e+02   2.55301e-05
-1.38736e+02   2.55772e-05
-1.38236e+02   2.56244e-05
-1.37736e+02   2.56718e-05
-1.37236e+02   2.57195e-05
