# freq/cm-1  Intensity 
-1.76730e+02   3.31881e-05
-1.76230e+02   3.32108e-05
-1.75730e+02   3.32336e-05
-1.75230e+02   3.32565e-05
-1.74730e+02   3.32793e-05
-1.74230e+02   3.33022e-05
-1.73730e+02   3.33251e-05
-1.73230e+02   3.33481e-05
-1.72730e+02   3.33710e-05
-1.72230e+02   3.33940e-05
-1.71730e+02   3.34171e-05
-1.71230e+02   3.34401e-05
-1.70730e+02   3.34632e-05
-1.70230e+02   3.34863e-05
-1.69730e+02   3.35094e-05
-1.69230e+02   3.35326e-05
-1.68730e+02   3.35557e-05
-1.68230e+02   3.35790e-05
-1.67730e+02   3.36022e-05
-1.67230e+02   3.36255e-05
-1.66730e+02   3.36487e-05
-1.66230e+02   3.36721e-05
-1.65730e+02   3.36954e-05
-1.65230e+02   3.37188e-05
-1.64730e+02   3.37422e-05
-1.64230e+02   3.37656e-05
-1.63730e+02   3.37891e-05
-1.63230e+02   3.38126e-05
-1.62730e+02   3.38361e-05
-1.62230e+02   3.38596e-05
-1.61730e+02   3.38832e-05
-1.61230e+02   3.39068e-05
-1.60730e+02   3.39304e-05
-1.60230e+02   3.39541e-05
-1.59730e+02   3.39777e-05
-1.59230e+02   3.40014e-05
-1.58730e+02   3.40252e-05
-1.58230e+02   3.40490e-05
-1.57730e+02   3.40727e-05
-1.57230e+02   3.40966e-05
-1.56730e+02   3.41204e-05
-1.56230e+02   3.41443e-05
-1.55730e+02   3.41682e-05
-1.55230e+02   3.41921e-05
-1.54730e+02   3.42161e-05
-1.54230e+02   3.42401e-05
-1.53730e+02   3.42641e-05
-1.53230e+02   3.42882e-05
-1.52730e+02   3.43123e-05
-1.52230e+02   3.43364e-05
-1.51730e+02   3.43605e-05
-1.51230e+02   3.43847e-05
-1.50730e+02   3.44089e-05
-1.50230e+02   3.44331e-05
-1.49730e+02   3.44574e-05
-1.49230e+02   3.44817e-05
-1.48730e+02   3.45060e-05
-1.48230e+02   3.45303e-05
-1.47730e+02   3.45547e-05
-1.47230e+02   3.45791e-05
-1.46730e+02   3.46035e-05
-1.46230e+02   3.46280e-05
-1.45730e+02   3.46525e-05
-1.45230e+02   3.46770e-05
-1.44730e+02   3.47016e-05
-1.44230e+02   3.47261e-05
-1.43730e+02   3.47508e-05
-1.43230e+02   3.47754e-05
-1.42730e+02   3.48001e-05
-1.42230e+02   3.48248e-05
-1.41730e+02   3.48495e-05
-1.41230e+02   3.48743e-05
-1.40730e+02   3.48991e-05
-1.40230e+02   3.49239e-05
-1.39730e+02   3.49487e-05
-1.39230e+02   3.49736e-05
-1.38730e+02   3.49986e-05
-1.38230e+02   3.50235e-05
-1.37730e+02   3.50485e-05
-1.37230e+02   3.50735e-05
-1.36730e+02   3.50985e-05
-1.36230e+02   3.51236e-05
-1.35730e+02   3.51487e-05
-1.35230e+02   3.51738e-05
-1.34730e+02   3.51990e-05
-1.34230e+02   3.52242e-05
-1.33730e+02   3.52494e-05
-1.33230e+02   3.52747e-05
-1.32730e+02   3.53000e-05
-1.32230e+02   3.53253e-05
-1.31730e+02   3.53506e-05
-1.31230e+02   3.53760e-05
-1.30730e+02   3.54014e-05
-1.30230e+02   3.54269e-05
-1.29730e+02   3.54524e-05
-1.29230e+02   3.54779e-05
-1.28730e+02   3.55034e-05
-1.28230e+02   3.55290e-05
-1.27730e+02   3.55546e-05
-1.27230e+02   3.55803e-05
-1.26730e+02   3.56059e-05
-1.26230e+02   3.56316e-05
-1.25730e+02   3.56574e-05
-1.25230e+02   3.56831e-05
-1.24730e+02   3.57089e-05
-1.24230e+02   3.57348e-05
-1.23730e+02   3.57606e-05
-1.23230e+02   3.57865e-05
-1.22730e+02   3.58125e-05
-1.22230e+02   3.58384e-05
-1.21730e+02   3.58644e-05
-1.21230e+02   3.58905e-05
-1.20730e+02   3.59165e-05
-1.20230e+02   3.59426e-05
-1.19730e+02   3.59688e-05
-1.19230e+02   3.59949e-05
-1.18730e+02   3.60211e-05
-1.18230e+02   3.60474e-05
-1.17730e+02   3.60736e-05
-1.17230e+02   3.60999e-05
-1.16730e+02   3.61263e-05
-1.16230e+02   3.61526e-05
-1.15730e+02   3.61790e-05
-1.15230e+02   3.62055e-05
-1.14730e+02   3.62319e-05
-1.14230e+02   3.62584e-05
-1.13730e+02   3.62850e-05
-1.13230e+02   3.63115e-05
-1.12730e+02   3.63381e-05
-1.12230e+02   3.63648e-05
-1.11730e+02   3.63915e-05
-1.11230e+02   3.64182e-05
-1.10730e+02   3.64449e-05
-1.10230e+02   3.64717e-05
-1.09730e+02   3.64985e-05
-1.09230e+02   3.65253e-05
-1.08730e+02   3.65522e-05
-1.08230e+02   3.65791e-05
-1.07730e+02   3.66061e-05
-1.07230e+02   3.66331e-05
-1.06730e+02   3.66601e-05
-1.06230e+02   3.66872e-05
-1.05730e+02   3.67142e-05
-1.05230e+02   3.67414e-05
-1.04730e+02   3.67685e-05
-1.04230e+02   3.67957e-05
-1.03730e+02   3.68230e-05
-1.03230e+02   3.68502e-05
-1.02730e+02   3.68775e-05
-1.02230e+02   3.69049e-05
-1.01730e+02   3.69323e-05
-1.01230e+02   3.69597e-05
-1.00730e+02   3.69871e-05
-1.00230e+02   3.70146e-05
-9.97302e+01   3.70421e-05
-9.92302e+01   3.70697e-05
-9.87302e+01   3.70973e-05
-9.82302e+01   3.71249e-05
-9.77302e+01   3.71526e-05
-9.72302e+01   3.71803e-05
-9.67302e+01   3.72081e-05
-9.62302e+01   3.72358e-05
-9.57302e+01   3.72637e-05
-9.52302e+01   3.72915e-05
-9.47302e+01   3.73194e-05
-9.42302e+01   3.73473e-05
-9.37302e+01   3.73753e-05
-9.32302e+01   3.74033e-05
-9.27302e+01   3.74313e-05
-9.22302e+01   3.74594e-05
-9.17302e+01   3.74875e-05
-9.12302e+01   3.75157e-05
-9.07302e+01   3.75439e-05
-9.02302e+01   3.75721e-05
-8.97302e+01   3.76004e-05
-8.92302e+01   3.76287e-05
-8.87302e+01   3.76570e-05
