# freq/cm-1  Intensity 
-1.92837e+02   2.01989e-05
-1.92337e+02   2.02150e-05
-1.91837e+02   2.02310e-05
-1.91337e+02   2.02471e-05
-1.90837e+02   2.02632e-05
-1.90337e+02   2.02793e-05
-1.89837e+02   2.02955e-05
-1.89337e+02   2.03117e-05
-1.88837e+02   2.03279e-05
-1.88337e+02   2.03441e-05
-1.87837e+02   2.03604e-05
-1.87337e+02   2.03767e-05
-1.86837e+02   2.03930e-05
-1.86337e+02   2.04094e-05
-1.85837e+02   2.04258e-05
-1.85337e+02   2.04422e-05
-1.84837e+02   2.04586e-05
-1.84337e+02   2.04750e-05
-1.83837e+02   2.04915e-05
-1.83337e+02   2.05080e-05
-1.82837e+02   2.05246e-05
-1.82337e+02   2.05411e-05
-1.81837e+02   2.05577e-05
-1.81337e+02   2.05744e-05
-1.80837e+02   2.05910e-05
-1.80337e+02   2.06077e-05
-1.79837e+02   2.06244e-05
-1.79337e+02   2.06411e-05
-1.78837e+02   2.06579e-05
-1.78337e+02   2.06747e-05
-1.77837e+02   2.06915e-05
-1.77337e+02   2.07084e-05
-1.76837e+02   2.07252e-05
-1.76337e+02   2.07421e-05
-1.75837e+02   2.07591e-05
-1.75337e+02   2.07760e-05
-1.74837e+02   2.07930e-05
-1.74337e+02   2.08101e-05
-1.73837e+02   2.08271e-05
-1.73337e+02   2.08442e-05
-1.72837e+02   2.08613e-05
-1.72337e+02   2.08785e-05
-1.71837e+02   2.08956e-05
-1.71337e+02   2.09128e-05
-1.70837e+02   2.09301e-05
-1.70337e+02   2.09473e-05
-1.69837e+02   2.09646e-05
-1.69337e+02   2.09820e-05
-1.68837e+02   2.09993e-05
-1.68337e+02   2.10167e-05
-1.67837e+02   2.10341e-05
-1.67337e+02   2.10516e-05
-1.66837e+02   2.10690e-05
-1.66337e+02   2.10866e-05
-1.65837e+02   2.11041e-05
-1.65337e+02   2.11217e-05
-1.64837e+02   2.11393e-05
-1.64337e+02   2.11569e-05
-1.63837e+02   2.11746e-05
-1.63337e+02   2.11923e-05
-1.62837e+02   2.12100e-05
-1.62337e+02   2.12278e-05
-1.61837e+02   2.12456e-05
-1.61337e+02   2.12634e-05
-1.60837e+02   2.12813e-05
-1.60337e+02   2.12992e-05
-1.59837e+02   2.13171e-05
-1.59337e+02   2.13350e-05
-1.58837e+02   2.13530e-05
-1.58337e+02   2.13711e-05
-1.57837e+02   2.13891e-05
-1.57337e+02   2.14072e-05
-1.56837e+02   2.14254e-05
-1.56337e+02   2.14435e-05
-1.55837e+02   2.14617e-05
-1.55337e+02   2.14799e-05
-1.54837e+02   2.14982e-05
-1.54337e+02   2.15165e-05
-1.53837e+02   2.15348e-05
-1.53337e+02   2.15532e-05
-1.52837e+02   2.15716e-05
-1.52337e+02   2.15901e-05
-1.51837e+02   2.16085e-05
-1.51337e+02   2.16270e-05
-1.50837e+02   2.16456e-05
-1.50337e+02   2.16642e-05
-1.49837e+02   2.16828e-05
-1.49337e+02   2.17014e-05
-1.48837e+02   2.17201e-05
-1.48337e+02   2.17388e-05
-1.47837e+02   2.17576e-05
-1.47337e+02   2.17764e-05
-1.46837e+02   2.17952e-05
-1.46337e+02   2.18141e-05
-1.45837e+02   2.18330e-05
-1.45337e+02   2.18520e-05
-1.44837e+02   2.18709e-05
-1.44337e+02   2.18900e-05
-1.43837e+02   2.19090e-05
-1.43337e+02   2.19281e-05
-1.42837e+02   2.19473e-05
-1.42337e+02   2.19664e-05
-1.41837e+02   2.19856e-05
-1.41337e+02   2.20049e-05
-1.40837e+02   2.20242e-05
-1.40337e+02   2.20435e-05
-1.39837e+02   2.20629e-05
-1.39337e+02   2.20823e-05
-1.38837e+02   2.21017e-05
-1.38337e+02   2.21212e-05
-1.37837e+02   2.21408e-05
-1.37337e+02   2.21603e-05
-1.36837e+02   2.21799e-05
-1.36337e+02   2.21996e-05
-1.35837e+02   2.22193e-05
-1.35337e+02   2.22390e-05
-1.34837e+02   2.22588e-05
-1.34337e+02   2.22786e-05
-1.33837e+02   2.22984e-05
-1.33337e+02   2.23183e-05
-1.32837e+02   2.23383e-05
-1.32337e+02   2.23583e-05
-1.31837e+02   2.23783e-05
-1.31337e+02   2.23983e-05
-1.30837e+02   2.24185e-05
-1.30337e+02   2.24386e-05
-1.29837e+02   2.24588e-05
-1.29337e+02   2.24790e-05
-1.28837e+02   2.24993e-05
-1.28337e+02   2.25196e-05
-1.27837e+02   2.25400e-05
-1.27337e+02   2.25604e-05
-1.26837e+02   2.25809e-05
-1.26337e+02   2.26014e-05
-1.25837e+02   2.26219e-05
-1.25337e+02   2.26425e-05
