# freq/cm-1  Intensity 
-1.85954e+02   3.78462e-05
-1.85454e+02   3.78737e-05
-1.84954e+02   3.79013e-05
-1.84454e+02   3.79288e-05
-1.83954e+02   3.79564e-05
-1.83454e+02   3.79840e-05
-1.82954e+02   3.80117e-05
-1.82454e+02   3.80394e-05
-1.81954e+02   3.80671e-05
-1.81454e+02   3.80949e-05
-1.80954e+02   3.81226e-05
-1.80454e+02   3.81505e-05
-1.79954e+02   3.81783e-05
-1.79454e+02   3.82062e-05
-1.78954e+02   3.82341e-05
-1.78454e+02   3.82621e-05
-1.77954e+02   3.82901e-05
-1.77454e+02   3.83181e-05
-1.76954e+02   3.83461e-05
-1.76454e+02   3.83742e-05
-1.75954e+02   3.84023e-05
-1.75454e+02   3.84305e-05
-1.74954e+02   3.84587e-05
-1.74454e+02   3.84869e-05
-1.73954e+02   3.85152e-05
-1.73454e+02   3.85435e-05
-1.72954e+02   3.85718e-05
-1.72454e+02   3.86001e-05
-1.71954e+02   3.86285e-05
-1.71454e+02   3.86569e-05
-1.70954e+02   3.86854e-05
-1.70454e+02   3.87139e-05
-1.69954e+02   3.87424e-05
-1.69454e+02   3.87710e-05
-1.68954e+02   3.87996e-05
-1.68454e+02   3.88282e-05
-1.67954e+02   3.88569e-05
-1.67454e+02   3.88856e-05
-1.66954e+02   3.89143e-05
-1.66454e+02   3.89431e-05
-1.65954e+02   3.89719e-05
-1.65454e+02   3.90007e-05
-1.64954e+02   3.90296e-05
-1.64454e+02   3.90585e-05
-1.63954e+02   3.90874e-05
-1.63454e+02   3.91164e-05
-1.62954e+02   3.91454e-05
-1.62454e+02   3.91745e-05
-1.61954e+02   3.92036e-05
-1.61454e+02   3.92327e-05
-1.60954e+02   3.92618e-05
-1.60454e+02   3.92910e-05
-1.59954e+02   3.93203e-05
-1.59454e+02   3.93495e-05
-1.58954e+02   3.93788e-05
-1.58454e+02   3.94082e-05
-1.57954e+02   3.94375e-05
-1.57454e+02   3.94669e-05
-1.56954e+02   3.94964e-05
-1.56454e+02   3.95258e-05
-1.55954e+02   3.95554e-05
-1.55454e+02   3.95849e-05
-1.54954e+02   3.96145e-05
-1.54454e+02   3.96441e-05
-1.53954e+02   3.96738e-05
-1.53454e+02   3.97035e-05
-1.52954e+02   3.97332e-05
-1.52454e+02   3.97630e-05
-1.51954e+02   3.97928e-05
-1.51454e+02   3.98226e-05
-1.50954e+02   3.98525e-05
-1.50454e+02   3.98824e-05
-1.49954e+02   3.99124e-05
-1.49454e+02   3.99424e-05
-1.48954e+02   3.99724e-05
-1.48454e+02   4.00025e-05
-1.47954e+02   4.00326e-05
-1.47454e+02   4.00627e-05
-1.46954e+02   4.00929e-05
-1.46454e+02   4.01231e-05
-1.45954e+02   4.01533e-05
-1.45454e+02   4.01836e-05
-1.44954e+02   4.02140e-05
-1.44454e+02   4.02443e-05
-1.43954e+02   4.02747e-05
-1.43454e+02   4.03052e-05
-1.42954e+02   4.03357e-05
-1.42454e+02   4.03662e-05
-1.41954e+02   4.03967e-05
-1.41454e+02   4.04273e-05
-1.40954e+02   4.04580e-05
-1.40454e+02   4.04886e-05
-1.39954e+02   4.05193e-05
-1.39454e+02   4.05501e-05
-1.38954e+02   4.05809e-05
-1.38454e+02   4.06117e-05
-1.37954e+02   4.06426e-05
-1.37454e+02   4.06735e-05
-1.36954e+02   4.07044e-05
-1.36454e+02   4.07354e-05
-1.35954e+02   4.07664e-05
-1.35454e+02   4.07975e-05
-1.34954e+02   4.08286e-05
-1.34454e+02   4.08598e-05
-1.33954e+02   4.08909e-05
-1.33454e+02   4.09222e-05
-1.32954e+02   4.09534e-05
-1.32454e+02   4.09847e-05
-1.31954e+02   4.10161e-05
-1.31454e+02   4.10474e-05
-1.30954e+02   4.10789e-05
-1.30454e+02   4.11103e-05
-1.29954e+02   4.11418e-05
-1.29454e+02   4.11734e-05
-1.28954e+02   4.12050e-05
-1.28454e+02   4.12366e-05
-1.27954e+02   4.12683e-05
-1.27454e+02   4.13000e-05
-1.26954e+02   4.13317e-05
-1.26454e+02   4.13635e-05
-1.25954e+02   4.13953e-05
-1.25454e+02   4.14272e-05
-1.24954e+02   4.14591e-05
-1.24454e+02   4.14911e-05
-1.23954e+02   4.15231e-05
-1.23454e+02   4.15551e-05
-1.22954e+02   4.15872e-05
-1.22454e+02   4.16193e-05
-1.21954e+02   4.16515e-05
-1.21454e+02   4.16837e-05
-1.20954e+02   4.17159e-05
-1.20454e+02   4.17482e-05
-1.19954e+02   4.17805e-05
-1.19454e+02   4.18129e-05
-1.18954e+02   4.18453e-05
-1.18454e+02   4.18778e-05
-1.17954e+02   4.19103e-05
-1.17454e+02   4.19428e-05
-1.16954e+02   4.19754e-05
-1.16454e+02   4.20081e-05
