# freq/cm-1  Intensity 
-1.98357e+02   6.12275e-05
-1.97857e+02   6.12914e-05
-1.97357e+02   6.13554e-05
-1.96857e+02   6.14196e-05
-1.96357e+02   6.14839e-05
-1.95857e+02   6.15485e-05
-1.95357e+02   6.16132e-05
-1.94857e+02   6.16780e-05
-1.94357e+02   6.17431e-05
-1.93857e+02   6.18083e-05
-1.93357e+02   6.18736e-05
-1.92857e+02   6.19392e-05
-1.92357e+02   6.20049e-05
-1.91857e+02   6.20708e-05
-1.91357e+02   6.21368e-05
-1.90857e+02   6.22031e-05
-1.90357e+02   6.22695e-05
-1.89857e+02   6.23361e-05
-1.89357e+02   6.24028e-05
-1.88857e+02   6.24698e-05
-1.88357e+02   6.25369e-05
-1.87857e+02   6.26042e-05
-1.87357e+02   6.26717e-05
-1.86857e+02   6.27394e-05
-1.86357e+02   6.28072e-05
-1.85857e+02   6.28753e-05
-1.85357e+02   6.29435e-05
-1.84857e+02   6.30119e-05
-1.84357e+02   6.30805e-05
-1.83857e+02   6.31493e-05
-1.83357e+02   6.32183e-05
-1.82857e+02   6.32875e-05
-1.82357e+02   6.33568e-05
-1.81857e+02   6.34264e-05
-1.81357e+02   6.34961e-05
-1.80857e+02   6.35661e-05
-1.80357e+02   6.36362e-05
-1.79857e+02   6.37065e-05
-1.79357e+02   6.37771e-05
-1.78857e+02   6.38478e-05
-1.78357e+02   6.39187e-05
-1.77857e+02   6.39899e-05
-1.77357e+02   6.40612e-05
-1.76857e+02   6.41328e-05
-1.76357e+02   6.42045e-05
-1.75857e+02   6.42765e-05
-1.75357e+02   6.43486e-05
-1.74857e+02   6.44210e-05
-1.74357e+02   6.44936e-05
-1.73857e+02   6.45664e-05
-1.73357e+02   6.46394e-05
-1.72857e+02   6.47126e-05
-1.72357e+02   6.47860e-05
-1.71857e+02   6.48597e-05
-1.71357e+02   6.49335e-05
-1.70857e+02   6.50076e-05
-1.70357e+02   6.50819e-05
-1.69857e+02   6.51564e-05
-1.69357e+02   6.52312e-05
-1.68857e+02   6.53061e-05
-1.68357e+02   6.53813e-05
-1.67857e+02   6.54567e-05
-1.67357e+02   6.55324e-05
-1.66857e+02   6.56082e-05
-1.66357e+02   6.56843e-05
-1.65857e+02   6.57607e-05
-1.65357e+02   6.58372e-05
-1.64857e+02   6.59140e-05
-1.64357e+02   6.59911e-05
-1.63857e+02   6.60684e-05
-1.63357e+02   6.61459e-05
-1.62857e+02   6.62236e-05
-1.62357e+02   6.63016e-05
-1.61857e+02   6.63799e-05
-1.61357e+02   6.64583e-05
-1.60857e+02   6.65371e-05
-1.60357e+02   6.66160e-05
-1.59857e+02   6.66953e-05
-1.59357e+02   6.67747e-05
-1.58857e+02   6.68545e-05
-1.58357e+02   6.69344e-05
-1.57857e+02   6.70147e-05
-1.57357e+02   6.70952e-05
-1.56857e+02   6.71759e-05
-1.56357e+02   6.72569e-05
-1.55857e+02   6.73382e-05
-1.55357e+02   6.74197e-05
-1.54857e+02   6.75015e-05
-1.54357e+02   6.75836e-05
-1.53857e+02   6.76659e-05
-1.53357e+02   6.77485e-05
-1.52857e+02   6.78314e-05
-1.52357e+02   6.79145e-05
-1.51857e+02   6.79980e-05
-1.51357e+02   6.80817e-05
-1.50857e+02   6.81656e-05
-1.50357e+02   6.82499e-05
-1.49857e+02   6.83344e-05
-1.49357e+02   6.84193e-05
-1.48857e+02   6.85044e-05
-1.48357e+02   6.85898e-05
-1.47857e+02   6.86755e-05
-1.47357e+02   6.87615e-05
-1.46857e+02   6.88477e-05
