# freq/cm-1  Intensity 
-1.99318e+02   1.02982e-04
-1.98818e+02   1.03144e-04
-1.98318e+02   1.03306e-04
-1.97818e+02   1.03469e-04
-1.97318e+02   1.03633e-04
-1.96818e+02   1.03797e-04
-1.96318e+02   1.03962e-04
-1.95818e+02   1.04128e-04
-1.95318e+02   1.04294e-04
-1.94818e+02   1.04461e-04
-1.94318e+02   1.04628e-04
-1.93818e+02   1.04796e-04
-1.93318e+02   1.04965e-04
-1.92818e+02   1.05134e-04
-1.92318e+02   1.05304e-04
-1.91818e+02   1.05474e-04
-1.91318e+02   1.05645e-04
-1.90818e+02   1.05817e-04
-1.90318e+02   1.05989e-04
-1.89818e+02   1.06162e-04
-1.89318e+02   1.06336e-04
-1.88818e+02   1.06510e-04
-1.88318e+02   1.06685e-04
-1.87818e+02   1.06861e-04
-1.87318e+02   1.07037e-04
-1.86818e+02   1.07214e-04
-1.86318e+02   1.07391e-04
-1.85818e+02   1.07570e-04
-1.85318e+02   1.07749e-04
-1.84818e+02   1.07928e-04
-1.84318e+02   1.08109e-04
-1.83818e+02   1.08290e-04
-1.83318e+02   1.08471e-04
-1.82818e+02   1.08654e-04
-1.82318e+02   1.08837e-04
-1.81818e+02   1.09021e-04
-1.81318e+02   1.09205e-04
-1.80818e+02   1.09391e-04
-1.80318e+02   1.09577e-04
-1.79818e+02   1.09764e-04
-1.79318e+02   1.09951e-04
-1.78818e+02   1.10139e-04
-1.78318e+02   1.10328e-04
-1.77818e+02   1.10518e-04
-1.77318e+02   1.10709e-04
-1.76818e+02   1.10900e-04
-1.76318e+02   1.11092e-04
-1.75818e+02   1.11285e-04
-1.75318e+02   1.11479e-04
-1.74818e+02   1.11673e-04
-1.74318e+02   1.11868e-04
-1.73818e+02   1.12064e-04
-1.73318e+02   1.12261e-04
-1.72818e+02   1.12459e-04
-1.72318e+02   1.12657e-04
-1.71818e+02   1.12856e-04
-1.71318e+02   1.13057e-04
-1.70818e+02   1.13258e-04
-1.70318e+02   1.13459e-04
-1.69818e+02   1.13662e-04
-1.69318e+02   1.13865e-04
-1.68818e+02   1.14070e-04
-1.68318e+02   1.14275e-04
-1.67818e+02   1.14481e-04
-1.67318e+02   1.14688e-04
-1.66818e+02   1.14896e-04
-1.66318e+02   1.15105e-04
-1.65818e+02   1.15314e-04
-1.65318e+02   1.15525e-04
-1.64818e+02   1.15737e-04
