# freq/cm-1  Intensity 
-1.86954e+02   1.68226e-05
-1.86454e+02   1.68349e-05
-1.85954e+02   1.68473e-05
-1.85454e+02   1.68597e-05
-1.84954e+02   1.68720e-05
-1.84454e+02   1.68844e-05
-1.83954e+02   1.68969e-05
-1.83454e+02   1.69093e-05
-1.82954e+02   1.69218e-05
-1.82454e+02   1.69342e-05
-1.81954e+02   1.69467e-05
-1.81454e+02   1.69592e-05
-1.80954e+02   1.69718e-05
-1.80454e+02   1.69843e-05
-1.79954e+02   1.69969e-05
-1.79454e+02   1.70094e-05
-1.78954e+02   1.70220e-05
-1.78454e+02   1.70347e-05
-1.77954e+02   1.70473e-05
-1.77454e+02   1.70599e-05
-1.76954e+02   1.70726e-05
-1.76454e+02   1.70853e-05
-1.75954e+02   1.70980e-05
-1.75454e+02   1.71107e-05
-1.74954e+02   1.71235e-05
-1.74454e+02   1.71363e-05
-1.73954e+02   1.71490e-05
-1.73454e+02   1.71618e-05
-1.72954e+02   1.71747e-05
-1.72454e+02   1.71875e-05
-1.71954e+02   1.72004e-05
-1.71454e+02   1.72133e-05
-1.70954e+02   1.72262e-05
-1.70454e+02   1.72391e-05
-1.69954e+02   1.72520e-05
-1.69454e+02   1.72650e-05
-1.68954e+02   1.72779e-05
-1.68454e+02   1.72909e-05
-1.67954e+02   1.73040e-05
-1.67454e+02   1.73170e-05
-1.66954e+02   1.73300e-05
-1.66454e+02   1.73431e-05
-1.65954e+02   1.73562e-05
-1.65454e+02   1.73693e-05
-1.64954e+02   1.73825e-05
-1.64454e+02   1.73956e-05
-1.63954e+02   1.74088e-05
-1.63454e+02   1.74220e-05
-1.62954e+02   1.74352e-05
-1.62454e+02   1.74484e-05
-1.61954e+02   1.74617e-05
-1.61454e+02   1.74750e-05
-1.60954e+02   1.74883e-05
-1.60454e+02   1.75016e-05
-1.59954e+02   1.75149e-05
-1.59454e+02   1.75283e-05
-1.58954e+02   1.75417e-05
-1.58454e+02   1.75551e-05
-1.57954e+02   1.75685e-05
-1.57454e+02   1.75820e-05
-1.56954e+02   1.75954e-05
-1.56454e+02   1.76089e-05
-1.55954e+02   1.76224e-05
-1.55454e+02   1.76359e-05
-1.54954e+02   1.76495e-05
-1.54454e+02   1.76631e-05
-1.53954e+02   1.76767e-05
-1.53454e+02   1.76903e-05
-1.52954e+02   1.77039e-05
-1.52454e+02   1.77176e-05
-1.51954e+02   1.77313e-05
-1.51454e+02   1.77450e-05
-1.50954e+02   1.77587e-05
-1.50454e+02   1.77724e-05
-1.49954e+02   1.77862e-05
-1.49454e+02   1.78000e-05
-1.48954e+02   1.78138e-05
-1.48454e+02   1.78277e-05
-1.47954e+02   1.78415e-05
-1.47454e+02   1.78554e-05
-1.46954e+02   1.78693e-05
-1.46454e+02   1.78833e-05
-1.45954e+02   1.78972e-05
-1.45454e+02   1.79112e-05
-1.44954e+02   1.79252e-05
-1.44454e+02   1.79392e-05
-1.43954e+02   1.79533e-05
-1.43454e+02   1.79673e-05
-1.42954e+02   1.79814e-05
-1.42454e+02   1.79955e-05
-1.41954e+02   1.80097e-05
-1.41454e+02   1.80238e-05
-1.40954e+02   1.80380e-05
-1.40454e+02   1.80523e-05
-1.39954e+02   1.80665e-05
-1.39454e+02   1.80808e-05
-1.38954e+02   1.80950e-05
-1.38454e+02   1.81094e-05
-1.37954e+02   1.81237e-05
-1.37454e+02   1.81380e-05
-1.36954e+02   1.81524e-05
-1.36454e+02   1.81668e-05
-1.35954e+02   1.81813e-05
-1.35454e+02   1.81957e-05
-1.34954e+02   1.82102e-05
-1.34454e+02   1.82247e-05
-1.33954e+02   1.82393e-05
-1.33454e+02   1.82538e-05
-1.32954e+02   1.82684e-05
-1.32454e+02   1.82830e-05
-1.31954e+02   1.82977e-05
-1.31454e+02   1.83124e-05
-1.30954e+02   1.83271e-05
-1.30454e+02   1.83418e-05
-1.29954e+02   1.83565e-05
-1.29454e+02   1.83713e-05
-1.28954e+02   1.83861e-05
-1.28454e+02   1.84009e-05
-1.27954e+02   1.84158e-05
-1.27454e+02   1.84307e-05
-1.26954e+02   1.84456e-05
-1.26454e+02   1.84605e-05
-1.25954e+02   1.84755e-05
-1.25454e+02   1.84904e-05
-1.24954e+02   1.85055e-05
-1.24454e+02   1.85205e-05
-1.23954e+02   1.85356e-05
-1.23454e+02   1.85507e-05
-1.22954e+02   1.85658e-05
-1.22454e+02   1.85810e-05
-1.21954e+02   1.85962e-05
-1.21454e+02   1.86114e-05
-1.20954e+02   1.86266e-05
-1.20454e+02   1.86419e-05
-1.19954e+02   1.86572e-05
-1.19454e+02   1.86725e-05
-1.18954e+02   1.86879e-05
-1.18454e+02   1.87033e-05
-1.17954e+02   1.87187e-05
-1.17454e+02   1.87342e-05
-1.16954e+02   1.87496e-05
-1.16454e+02   1.87651e-05
-1.15954e+02   1.87807e-05
-1.15454e+02   1.87963e-05
-1.14954e+02   1.88119e-05
-1.14454e+02   1.88275e-05
-1.13954e+02   1.88432e-05
-1.13454e+02   1.88589e-05
-1.12954e+02   1.88746e-05
-1.12454e+02   1.88903e-05
-1.11954e+02   1.89061e-05
-1.11454e+02   1.89220e-05
-1.10954e+02   1.89378e-05
-1.10454e+02   1.89537e-05
-1.09954e+02   1.89696e-05
-1.09454e+02   1.89856e-05
-1.08954e+02   1.90015e-05
-1.08454e+02   1.90176e-05
-1.07954e+02   1.90336e-05
-1.07454e+02   1.90497e-05
-1.06954e+02   1.90658e-05
-1.06454e+02   1.90820e-05
-1.05954e+02   1.90981e-05
-1.05454e+02   1.91144e-05
-1.04954e+02   1.91306e-05
-1.04454e+02   1.91469e-05
-1.03954e+02   1.91632e-05
-1.03454e+02   1.91796e-05
-1.02954e+02   1.91960e-05
-1.02454e+02   1.92124e-05
-1.01954e+02   1.92289e-05
-1.01454e+02   1.92453e-05
-1.00954e+02   1.92619e-05
-1.00454e+02   1.92784e-05
-9.99535e+01   1.92951e-05
-9.94535e+01   1.93117e-05
-9.89535e+01   1.93284e-05
-9.84535e+01   1.93451e-05
-9.79535e+01   1.93618e-05
-9.74535e+01   1.93786e-05
-9.69535e+01   1.93955e-05
-9.64535e+01   1.94123e-05
-9.59535e+01   1.94292e-05
-9.54535e+01   1.94462e-05
-9.49535e+01   1.94632e-05
-9.44535e+01   1.94802e-05
-9.39535e+01   1.94972e-05
-9.34535e+01   1.95143e-05
-9.29535e+01   1.95315e-05
-9.24535e+01   1.95487e-05
-9.19535e+01   1.95659e-05
-9.14535e+01   1.95831e-05
-9.09535e+01   1.96004e-05
-9.04535e+01   1.96178e-05
-8.99535e+01   1.96352e-05
-8.94535e+01   1.96526e-05
-8.89535e+01   1.96700e-05
-8.84535e+01   1.96876e-05
-8.79535e+01   1.97051e-05
-8.74535e+01   1.97227e-05
-8.69535e+01   1.97403e-05
-8.64535e+01   1.97580e-05
-8.59535e+01   1.97757e-05
-8.54535e+01   1.97935e-05
-8.49535e+01   1.98113e-05
-8.44535e+01   1.98292e-05
-8.39535e+01   1.98471e-05
-8.34535e+01   1.98650e-05
-8.29535e+01   1.98830e-05
-8.24535e+01   1.99011e-05
-8.19535e+01   1.99192e-05
