# freq/cm-1  Intensity 
-1.99418e+02   2.14639e-05
-1.98918e+02   2.14790e-05
-1.98418e+02   2.14942e-05
-1.97918e+02   2.15093e-05
-1.97418e+02   2.15245e-05
-1.96918e+02   2.15397e-05
-1.96418e+02   2.15550e-05
-1.95918e+02   2.15702e-05
-1.95418e+02   2.15855e-05
-1.94918e+02   2.16007e-05
-1.94418e+02   2.16160e-05
-1.93918e+02   2.16314e-05
-1.93418e+02   2.16467e-05
-1.92918e+02   2.16621e-05
-1.92418e+02   2.16774e-05
-1.91918e+02   2.16928e-05
-1.91418e+02   2.17082e-05
-1.90918e+02   2.17237e-05
-1.90418e+02   2.17391e-05
-1.89918e+02   2.17546e-05
-1.89418e+02   2.17701e-05
-1.88918e+02   2.17856e-05
-1.88418e+02   2.18011e-05
-1.87918e+02   2.18167e-05
-1.87418e+02   2.18322e-05
-1.86918e+02   2.18478e-05
-1.86418e+02   2.18634e-05
-1.85918e+02   2.18791e-05
-1.85418e+02   2.18947e-05
-1.84918e+02   2.19104e-05
-1.84418e+02   2.19260e-05
-1.83918e+02   2.19418e-05
-1.83418e+02   2.19575e-05
-1.82918e+02   2.19732e-05
-1.82418e+02   2.19890e-05
-1.81918e+02   2.20048e-05
-1.81418e+02   2.20206e-05
-1.80918e+02   2.20364e-05
-1.80418e+02   2.20522e-05
-1.79918e+02   2.20681e-05
-1.79418e+02   2.20840e-05
-1.78918e+02   2.20999e-05
-1.78418e+02   2.21158e-05
-1.77918e+02   2.21318e-05
-1.77418e+02   2.21477e-05
-1.76918e+02   2.21637e-05
-1.76418e+02   2.21797e-05
-1.75918e+02   2.21957e-05
-1.75418e+02   2.22118e-05
-1.74918e+02   2.22279e-05
-1.74418e+02   2.22439e-05
-1.73918e+02   2.22600e-05
-1.73418e+02   2.22762e-05
-1.72918e+02   2.22923e-05
-1.72418e+02   2.23085e-05
-1.71918e+02   2.23247e-05
-1.71418e+02   2.23409e-05
-1.70918e+02   2.23571e-05
-1.70418e+02   2.23734e-05
-1.69918e+02   2.23897e-05
-1.69418e+02   2.24060e-05
-1.68918e+02   2.24223e-05
-1.68418e+02   2.24386e-05
-1.67918e+02   2.24550e-05
-1.67418e+02   2.24714e-05
-1.66918e+02   2.24878e-05
-1.66418e+02   2.25042e-05
-1.65918e+02   2.25207e-05
-1.65418e+02   2.25371e-05
-1.64918e+02   2.25536e-05
-1.64418e+02   2.25701e-05
-1.63918e+02   2.25867e-05
-1.63418e+02   2.26032e-05
-1.62918e+02   2.26198e-05
-1.62418e+02   2.26364e-05
-1.61918e+02   2.26530e-05
-1.61418e+02   2.26697e-05
-1.60918e+02   2.26863e-05
-1.60418e+02   2.27030e-05
-1.59918e+02   2.27197e-05
-1.59418e+02   2.27365e-05
-1.58918e+02   2.27532e-05
-1.58418e+02   2.27700e-05
-1.57918e+02   2.27868e-05
-1.57418e+02   2.28036e-05
-1.56918e+02   2.28205e-05
-1.56418e+02   2.28374e-05
-1.55918e+02   2.28543e-05
-1.55418e+02   2.28712e-05
-1.54918e+02   2.28881e-05
-1.54418e+02   2.29051e-05
-1.53918e+02   2.29221e-05
-1.53418e+02   2.29391e-05
-1.52918e+02   2.29561e-05
-1.52418e+02   2.29732e-05
-1.51918e+02   2.29902e-05
-1.51418e+02   2.30073e-05
-1.50918e+02   2.30245e-05
-1.50418e+02   2.30416e-05
-1.49918e+02   2.30588e-05
-1.49418e+02   2.30760e-05
-1.48918e+02   2.30932e-05
-1.48418e+02   2.31105e-05
-1.47918e+02   2.31277e-05
-1.47418e+02   2.31450e-05
-1.46918e+02   2.31623e-05
-1.46418e+02   2.31797e-05
-1.45918e+02   2.31971e-05
-1.45418e+02   2.32144e-05
-1.44918e+02   2.32319e-05
-1.44418e+02   2.32493e-05
-1.43918e+02   2.32668e-05
-1.43418e+02   2.32843e-05
-1.42918e+02   2.33018e-05
-1.42418e+02   2.33193e-05
-1.41918e+02   2.33369e-05
-1.41418e+02   2.33545e-05
-1.40918e+02   2.33721e-05
-1.40418e+02   2.33897e-05
